barn_id,alder,gave_ønske
barn_27300,3,kostyme
barn_27301,3,Kosedyr
barn_27302,9,Lekefigur
barn_27303,16,rulleskøyter
barn_27304,7,Bil
barn_27305,16,Lego
barn_27306,16,kostyme
barn_27307,15,Spill
barn_27308,15,Sykkel
barn_27309,15,kjelke
barn_27310,13,Kosedyr
barn_27311,9,Lego
barn_27312,1,Kosedyr
barn_27313,4,Bok
barn_27314,4,Spill
barn_27315,1,Kosedyr
barn_27316,4,ski
barn_27317,15,Bil
barn_27318,9,Lego
barn_27319,6,Lego
barn_27320,12,Lekefigur
barn_27321,8,Bok
barn_27322,4,rulleskøyter
barn_27323,14,kikkert
barn_27324,6,Spill
barn_27325,9,Sykkel
barn_27326,6,Lego
barn_27327,8,Bok
barn_27328,13,Lekefigur
barn_27329,5,kostyme
barn_27330,17,Tegnesaker
barn_27331,2,Bil
barn_27332,8,rulleskøyter
barn_27333,15,Tegnesaker
barn_27334,16,Bok
barn_27335,5,Tegnesaker
barn_27336,4,Bil
barn_27337,10,kjelke
barn_27338,2,Sykkel
barn_27339,8,Lekefigur
barn_27340,12,Bok
barn_27341,8,skøyter
barn_27342,5,Lego
barn_27343,8,Lekefigur
barn_27344,15,rulleskøyter
barn_27345,9,Spill
barn_27346,10,kikkert
barn_27347,6,Lekefigur
barn_27348,5,rulleskøyter
barn_27349,5,Lego
barn_27350,8,Bil
barn_27351,6,Kosedyr
barn_27352,8,Lego
barn_27353,10,Lekefigur
barn_27354,10,Bok
barn_27355,5,Bil
barn_27356,11,Tegnesaker
barn_27357,9,Spill
barn_27358,1,Bok
barn_27359,2,Bok
barn_27360,9,Bok
barn_27361,7,Bil
barn_27362,4,Tegnesaker
barn_27363,2,Spill
barn_27364,5,Bil
barn_27365,16,Lego
barn_27366,10,Spill
barn_27367,8,Lego
barn_27368,16,Lekefigur
barn_27369,9,Kosedyr
barn_27370,10,Spill
barn_27371,6,Lego
barn_27372,8,Spill
barn_27373,4,kikkert
barn_27374,7,Spill
barn_27375,1,Sykkel
barn_27376,5,Bok
barn_27377,3,Lego
barn_27378,7,kostyme
barn_27379,13,Kosedyr
barn_27380,7,Sykkel
barn_27381,13,Bil
barn_27382,9,Sykkel
barn_27383,8,kostyme
barn_27384,5,Sykkel
barn_27385,15,kostyme
barn_27386,2,Bok
barn_27387,9,Spill
barn_27388,9,Bil
barn_27389,7,Lego
barn_27390,5,Lego
barn_27391,7,Spill
barn_27392,14,kostyme
barn_27393,13,Spill
barn_27394,16,Kosedyr
barn_27395,6,Bil
barn_27396,7,kostyme
barn_27397,1,Bok
barn_27398,16,kostyme
barn_27399,6,Lego
barn_27400,7,skøyter
barn_27401,15,Bok
barn_27402,8,Bok
barn_27403,8,skøyter
barn_27404,5,Bok
barn_27405,8,Kosedyr
barn_27406,15,Kosedyr
barn_27407,8,Kosedyr
barn_27408,5,Tegnesaker
barn_27409,1,Lekefigur
barn_27410,6,Bok
barn_27411,8,kikkert
barn_27412,2,Bil
barn_27413,9,Bil
barn_27414,8,Spill
barn_27415,12,Kosedyr
barn_27416,1,Kosedyr
barn_27417,12,Bok
barn_27418,8,kostyme
barn_27419,7,Bok
barn_27420,17,Spill
barn_27421,5,Lego
barn_27422,8,Spill
barn_27423,6,Lekefigur
barn_27424,8,skøyter
barn_27425,8,Spill
barn_27426,3,Spill
barn_27427,9,rulleskøyter
barn_27428,9,kostyme
barn_27429,11,Kosedyr
barn_27430,3,Kosedyr
barn_27431,6,Sykkel
barn_27432,9,Bil
barn_27433,4,Bok
barn_27434,9,Spill
barn_27435,2,Tegnesaker
barn_27436,6,Sykkel
barn_27437,13,Lego
barn_27438,11,kjelke
barn_27439,9,Bok
barn_27440,14,Bok
barn_27441,10,Bok
barn_27442,8,Lekefigur
barn_27443,17,ski
barn_27444,9,Spill
barn_27445,9,Kosedyr
barn_27446,7,Lekefigur
barn_27447,15,Spill
barn_27448,6,Spill
barn_27449,1,skøyter
barn_27450,5,Lekefigur
barn_27451,3,Bok
barn_27452,6,Spill
barn_27453,13,Lego
barn_27454,9,Lego
barn_27455,5,Kosedyr
barn_27456,12,Lego
barn_27457,8,Bok
barn_27458,8,Lego
barn_27459,6,kostyme
barn_27460,14,Sykkel
barn_27461,6,kostyme
barn_27462,3,Spill
barn_27463,6,Bok
barn_27464,10,skøyter
barn_27465,9,Spill
barn_27466,5,Bil
barn_27467,4,Kosedyr
barn_27468,9,Tegnesaker
barn_27469,9,Sykkel
barn_27470,6,kostyme
barn_27471,13,kjelke
barn_27472,17,kjelke
barn_27473,5,Kosedyr
barn_27474,8,Spill
barn_27475,1,Bok
barn_27476,10,Kosedyr
barn_27477,7,Lego
barn_27478,5,skøyter
barn_27479,11,Lego
barn_27480,12,kikkert
barn_27481,4,Lego
barn_27482,2,Bok
barn_27483,6,Kosedyr
barn_27484,9,Sykkel
barn_27485,12,Bok
barn_27486,8,Bok
barn_27487,8,kostyme
barn_27488,12,kostyme
barn_27489,8,Lego
barn_27490,9,Spill
barn_27491,8,Lego
barn_27492,14,Lekefigur
barn_27493,5,kikkert
barn_27494,6,Spill
barn_27495,4,Spill
barn_27496,13,skøyter
barn_27497,7,Bok
barn_27498,6,Sykkel
barn_27499,17,Spill
barn_27500,16,ski
barn_27501,17,Spill
barn_27502,4,Spill
barn_27503,15,Bok
barn_27504,6,Spill
barn_27505,1,kikkert
barn_27506,7,Bok
barn_27507,8,Sykkel
barn_27508,3,Tegnesaker
barn_27509,8,Spill
barn_27510,13,Spill
barn_27511,7,kostyme
barn_27512,6,Lekefigur
barn_27513,6,Bil
barn_27514,15,Bok
barn_27515,2,Sykkel
barn_27516,7,Bok
barn_27517,6,Sykkel
barn_27518,15,Spill
barn_27519,3,kostyme
barn_27520,7,Lego
barn_27521,7,Bok
barn_27522,14,Spill
barn_27523,5,Lekefigur
barn_27524,9,Kosedyr
barn_27525,4,Bok
barn_27526,16,Tegnesaker
barn_27527,9,Kosedyr
barn_27528,9,Kosedyr
barn_27529,7,Bok
barn_27530,6,Lego
barn_27531,5,Lego
barn_27532,9,Kosedyr
barn_27533,16,rulleskøyter
barn_27534,6,Spill
barn_27535,14,Bok
barn_27536,5,kostyme
barn_27537,16,Sykkel
barn_27538,6,Spill
barn_27539,7,Tegnesaker
barn_27540,7,Lego
barn_27541,10,Kosedyr
barn_27542,10,Bil
barn_27543,7,Kosedyr
barn_27544,8,Lekefigur
barn_27545,1,Sykkel
barn_27546,6,Lego
barn_27547,6,Kosedyr
barn_27548,8,Lekefigur
barn_27549,8,Bok
barn_27550,10,Lego
barn_27551,10,Spill
barn_27552,5,Lego
barn_27553,11,Bil
barn_27554,1,Kosedyr
barn_27555,10,Bok
barn_27556,3,Spill
barn_27557,10,Bil
barn_27558,8,Bil
barn_27559,7,Lego
barn_27560,9,Spill
barn_27561,1,Kosedyr
barn_27562,5,Bok
barn_27563,9,ski
barn_27564,13,kikkert
barn_27565,7,Kosedyr
barn_27566,5,Lego
barn_27567,8,Spill
barn_27568,9,Tegnesaker
barn_27569,7,Bok
barn_27570,14,Sykkel
barn_27571,8,Bok
barn_27572,1,Sykkel
barn_27573,5,Lekefigur
barn_27574,7,Sykkel
barn_27575,9,Bil
barn_27576,5,Bok
barn_27577,17,Tegnesaker
barn_27578,6,Kosedyr
barn_27579,8,Tegnesaker
barn_27580,1,skøyter
barn_27581,14,Sykkel
barn_27582,12,Bok
barn_27583,5,kikkert
barn_27584,16,kostyme
barn_27585,6,Bok
barn_27586,9,Lekefigur
barn_27587,13,Sykkel
barn_27588,11,Kosedyr
barn_27589,15,Sykkel
barn_27590,14,kjelke
barn_27591,17,Kosedyr
barn_27592,5,Lego
barn_27593,6,Kosedyr
barn_27594,9,Tegnesaker
barn_27595,10,Spill
barn_27596,8,Kosedyr
barn_27597,2,Spill
barn_27598,13,ski
barn_27599,16,Spill
barn_27600,7,kostyme
barn_27601,5,Lego
barn_27602,1,Lekefigur
barn_27603,5,Spill
barn_27604,9,Lego
barn_27605,15,Lego
barn_27606,3,Spill
barn_27607,8,Spill
barn_27608,9,Lego
barn_27609,6,Lego
barn_27610,8,Kosedyr
barn_27611,10,Spill
barn_27612,13,Sykkel
barn_27613,7,Bok
barn_27614,11,ski
barn_27615,6,Spill
barn_27616,5,Kosedyr
barn_27617,5,Lego
barn_27618,6,Lego
barn_27619,1,Sykkel
barn_27620,6,Kosedyr
barn_27621,9,Spill
barn_27622,9,Kosedyr
barn_27623,2,kjelke
barn_27624,6,Sykkel
barn_27625,8,Kosedyr
barn_27626,6,Lego
barn_27627,7,Kosedyr
barn_27628,10,Bok
barn_27629,1,Kosedyr
barn_27630,6,Spill
barn_27631,4,Kosedyr
barn_27632,4,Kosedyr
barn_27633,16,Spill
barn_27634,7,Lego
barn_27635,8,kostyme
barn_27636,10,kostyme
barn_27637,2,Spill
barn_27638,5,Bok
barn_27639,13,Kosedyr
barn_27640,14,Kosedyr
barn_27641,7,Spill
barn_27642,7,Bil
barn_27643,11,Lekefigur
barn_27644,6,Bok
barn_27645,4,kostyme
barn_27646,5,Spill
barn_27647,7,Lego
barn_27648,2,Sykkel
barn_27649,7,Lekefigur
barn_27650,10,Kosedyr
barn_27651,8,Sykkel
barn_27652,2,Lego
barn_27653,7,Kosedyr
barn_27654,10,Bil
barn_27655,2,Sykkel
barn_27656,2,Kosedyr
barn_27657,7,Bok
barn_27658,5,Lego
barn_27659,16,Spill
barn_27660,8,Bok
barn_27661,6,kostyme
barn_27662,10,Tegnesaker
barn_27663,7,Tegnesaker
barn_27664,4,Spill
barn_27665,5,ski
barn_27666,9,kjelke
barn_27667,2,kostyme
barn_27668,6,Kosedyr
barn_27669,5,Kosedyr
barn_27670,5,Bil
barn_27671,9,Spill
barn_27672,13,Kosedyr
barn_27673,10,Tegnesaker
barn_27674,9,Kosedyr
barn_27675,15,kjelke
barn_27676,2,Spill
barn_27677,5,Bok
barn_27678,7,Lekefigur
barn_27679,7,Lego
barn_27680,7,Bil
barn_27681,5,Kosedyr
barn_27682,5,Spill
barn_27683,8,Spill
barn_27684,16,Bil
barn_27685,7,Lego
barn_27686,2,Bok
barn_27687,10,Bok
barn_27688,6,kjelke
barn_27689,5,Bok
barn_27690,6,Bil
barn_27691,10,Spill
barn_27692,13,Lego
barn_27693,28,Bok
barn_27694,6,kostyme
barn_27695,6,Lekefigur
barn_27696,4,Lekefigur
barn_27697,16,Kosedyr
barn_27698,9,rulleskøyter
barn_27699,1,Bok
barn_27700,9,Sykkel
barn_27701,7,Lego
barn_27702,17,kostyme
barn_27703,13,Lekefigur
barn_27704,5,Kosedyr
barn_27705,10,Spill
barn_27706,8,Lekefigur
barn_27707,5,Bil
barn_27708,9,Lekefigur
barn_27709,8,rulleskøyter
barn_27710,1,Tegnesaker
barn_27711,9,Sykkel
barn_27712,9,Bok
barn_27713,4,Bok
barn_27714,6,Lekefigur
barn_27715,8,Bok
barn_27716,4,Tegnesaker
barn_27717,14,rulleskøyter
barn_27718,1,Lego
barn_27719,3,Bok
barn_27720,4,Kosedyr
barn_27721,8,Bok
barn_27722,9,Bok
barn_27723,7,Bil
barn_27724,6,Sykkel
barn_27725,12,Sykkel
barn_27726,2,Bok
barn_27727,6,Lego
barn_27728,2,Lekefigur
barn_27729,1,Lego
barn_27730,6,Bil
barn_27731,5,kostyme
barn_27732,6,Spill
barn_27733,13,Lego
barn_27734,5,Bok
barn_27735,12,Lego
barn_27736,9,Spill
barn_27737,6,Spill
barn_27738,8,Bok
barn_27739,7,Bok
barn_27740,4,Bok
barn_27741,15,kostyme
barn_27742,8,rulleskøyter
barn_27743,14,Kosedyr
barn_27744,13,Spill
barn_27745,3,Lego
barn_27746,5,Spill
barn_27747,4,Spill
barn_27748,13,Kosedyr
barn_27749,14,kjelke
barn_27750,8,Tegnesaker
barn_27751,3,Lego
barn_27752,4,Kosedyr
barn_27753,12,Spill
barn_27754,16,Bil
barn_27755,5,Spill
barn_27756,1,Lego
barn_27757,6,Spill
barn_27758,1,Spill
barn_27759,13,Bok
barn_27760,8,Bok
barn_27761,9,Sykkel
barn_27762,7,Spill
barn_27763,6,kikkert
barn_27764,5,Lekefigur
barn_27765,11,kostyme
barn_27766,9,kikkert
barn_27767,6,Bil
barn_27768,6,Lego
barn_27769,1,Bok
barn_27770,2,Bok
barn_27771,9,Spill
barn_27772,8,Bok
barn_27773,7,Lego
barn_27774,13,Bil
barn_27775,8,Sykkel
barn_27776,7,skøyter
barn_27777,5,Bok
barn_27778,13,Lego
barn_27779,8,Kosedyr
barn_27780,3,Lego
barn_27781,9,Spill
barn_27782,7,rulleskøyter
barn_27783,12,Kosedyr
barn_27784,15,Lego
barn_27785,9,Spill
barn_27786,10,Lekefigur
barn_27787,2,kostyme
barn_27788,8,kostyme
barn_27789,11,Lego
barn_27790,8,kostyme
barn_27791,9,Bil
barn_27792,15,Bok
barn_27793,5,Bil
barn_27794,3,Sykkel
barn_27795,9,Kosedyr
barn_27796,13,Spill
barn_27797,13,Kosedyr
barn_27798,9,Bil
barn_27799,13,Kosedyr
barn_27800,9,Lego
barn_27801,3,Kosedyr
barn_27802,11,Lego
barn_27803,5,Bok
barn_27804,5,kostyme
barn_27805,7,Lekefigur
barn_27806,6,Lego
barn_27807,6,Bok
barn_27808,5,Sykkel
barn_27809,6,Lego
barn_27810,1,Bok
barn_27811,7,Kosedyr
barn_27812,11,kostyme
barn_27813,14,Kosedyr
barn_27814,13,Kosedyr
barn_27815,7,ski
barn_27816,10,Spill
barn_27817,6,Lego
barn_27818,2,skøyter
barn_27819,9,Lego
barn_27820,9,Bok
barn_27821,12,Tegnesaker
barn_27822,9,Sykkel
barn_27823,5,Tegnesaker
barn_27824,14,Bil
barn_27825,9,Lekefigur
barn_27826,12,Kosedyr
barn_27827,11,Tegnesaker
barn_27828,6,Lekefigur
barn_27829,3,Spill
barn_27830,5,Bok
barn_27831,3,kostyme
barn_27832,5,kikkert
barn_27833,7,Tegnesaker
barn_27834,15,Bil
barn_27835,14,Lego
barn_27836,10,Spill
barn_27837,1,Kosedyr
barn_27838,6,Lego
barn_27839,9,Sykkel
barn_27840,4,Spill
barn_27841,12,Lego
barn_27842,15,Spill
barn_27843,6,Kosedyr
barn_27844,10,Lego
barn_27845,5,Bok
barn_27846,9,Spill
barn_27847,1,Spill
barn_27848,5,Lego
barn_27849,10,Kosedyr
barn_27850,10,Kosedyr
barn_27851,9,Bok
barn_27852,7,Kosedyr
barn_27853,9,Sykkel
barn_27854,11,Bok
barn_27855,17,Spill
barn_27856,14,Bil
barn_27857,12,kikkert
barn_27858,9,Bok
barn_27859,8,Spill
barn_27860,4,Lego
barn_27861,5,kostyme
barn_27862,13,Bok
barn_27863,12,Tegnesaker
barn_27864,9,kostyme
barn_27865,7,rulleskøyter
barn_27866,1,Tegnesaker
barn_27867,6,Spill
barn_27868,7,Spill
barn_27869,8,Bok
barn_27870,16,Spill
barn_27871,3,rulleskøyter
barn_27872,8,Kosedyr
barn_27873,6,Lekefigur
barn_27874,17,Lekefigur
barn_27875,14,Bok
barn_27876,7,kostyme
barn_27877,17,Tegnesaker
barn_27878,8,Bok
barn_27879,5,Kosedyr
barn_27880,8,Bok
barn_27881,5,Bok
barn_27882,9,kostyme
barn_27883,16,skøyter
barn_27884,12,Spill
barn_27885,6,Spill
barn_27886,6,Spill
barn_27887,2,kikkert
barn_27888,6,Tegnesaker
barn_27889,3,Lego
barn_27890,8,kostyme
barn_27891,10,kikkert
barn_27892,11,Bok
barn_27893,2,Kosedyr
barn_27894,6,Bok
barn_27895,6,Spill
barn_27896,3,Lego
barn_27897,6,Bok
barn_27898,6,Tegnesaker
barn_27899,9,Spill
barn_27900,14,Spill
barn_27901,7,Bok
barn_27902,11,Spill
barn_27903,4,Bil
barn_27904,15,Lego
barn_27905,5,ski
barn_27906,5,Lego
barn_27907,3,Bok
barn_27908,6,Sykkel
barn_27909,8,skøyter
barn_27910,17,rulleskøyter
barn_27911,12,Bil
barn_27912,7,kjelke
barn_27913,8,Sykkel
barn_27914,9,Bok
barn_27915,13,Sykkel
barn_27916,10,Lego
barn_27917,8,Lego
barn_27918,9,Lego
barn_27919,11,Bil
barn_27920,4,Tegnesaker
barn_27921,5,Bil
barn_27922,9,Bok
barn_27923,13,Bok
barn_27924,7,Kosedyr
barn_27925,17,Kosedyr
barn_27926,5,Bil
barn_27927,7,Spill
barn_27928,7,Bok
barn_27929,16,Bok
barn_27930,6,Lekefigur
barn_27931,7,Kosedyr
barn_27932,5,Spill
barn_27933,8,Bok
barn_27934,14,rulleskøyter
barn_27935,6,rulleskøyter
barn_27936,12,kostyme
barn_27937,15,Tegnesaker
barn_27938,2,Kosedyr
barn_27939,11,Lego
barn_27940,5,Bil
barn_27941,5,Sykkel
barn_27942,9,Spill
barn_27943,10,Lego
barn_27944,7,Spill
barn_27945,2,Tegnesaker
barn_27946,15,Bil
barn_27947,10,Bil
barn_27948,6,kostyme
barn_27949,8,Bok
barn_27950,1,Tegnesaker
barn_27951,6,Lego
barn_27952,8,Bil
barn_27953,8,Lego
barn_27954,5,Bok
barn_27955,11,Lego
barn_27956,6,Spill
barn_27957,8,kjelke
barn_27958,6,Kosedyr
barn_27959,7,Lego
barn_27960,5,Spill
barn_27961,9,Sykkel
barn_27962,7,Lego
barn_27963,1,Bok
barn_27964,1,Lego
barn_27965,7,Lego
barn_27966,5,Spill
barn_27967,8,Lego
barn_27968,7,Bok
barn_27969,9,Spill
barn_27970,16,Kosedyr
barn_27971,8,Spill
barn_27972,12,Lego
barn_27973,11,ski
barn_27974,15,Bil
barn_27975,5,Lego
barn_27976,13,Bok
barn_27977,15,kostyme
barn_27978,7,Kosedyr
barn_27979,6,Lekefigur
barn_27980,16,Tegnesaker
barn_27981,9,Spill
barn_27982,7,Tegnesaker
barn_27983,12,Lego
barn_27984,6,Sykkel
barn_27985,5,Spill
barn_27986,8,Lego
barn_27987,8,Spill
barn_27988,13,Lego
barn_27989,7,Lego
barn_27990,12,Lego
barn_27991,6,Bil
barn_27992,8,Bok
barn_27993,5,Tegnesaker
barn_27994,7,kikkert
barn_27995,14,Bok
barn_27996,5,Spill
barn_27997,12,Sykkel
barn_27998,6,kostyme
barn_27999,1,Bok
barn_28000,3,Spill
barn_28001,11,Bok
barn_28002,6,Bok
barn_28003,9,Spill
barn_28004,9,Lego
barn_28005,6,Kosedyr
barn_28006,7,Tegnesaker
barn_28007,7,Tegnesaker
barn_28008,16,Tegnesaker
barn_28009,6,Kosedyr
barn_28010,5,rulleskøyter
barn_28011,6,Spill
barn_28012,9,Tegnesaker
barn_28013,9,Tegnesaker
barn_28014,15,Kosedyr
barn_28015,14,kostyme
barn_28016,6,Spill
barn_28017,7,Lego
barn_28018,11,Lego
barn_28019,15,Tegnesaker
barn_28020,6,ski
barn_28021,7,Bil
barn_28022,15,kikkert
barn_28023,6,rulleskøyter
barn_28024,7,Lego
barn_28025,15,Lego
barn_28026,12,Sykkel
barn_28027,5,Kosedyr
barn_28028,6,Bok
barn_28029,6,kostyme
barn_28030,15,Bok
barn_28031,17,Spill
barn_28032,11,kostyme
barn_28033,8,Lego
barn_28034,1,Lego
barn_28035,9,Kosedyr
barn_28036,7,Tegnesaker
barn_28037,9,Kosedyr
barn_28038,9,kostyme
barn_28039,7,skøyter
barn_28040,16,Tegnesaker
barn_28041,1,kjelke
barn_28042,10,kjelke
barn_28043,7,Kosedyr
barn_28044,10,Tegnesaker
barn_28045,9,Spill
barn_28046,1,Kosedyr
barn_28047,6,Lekefigur
barn_28048,5,Kosedyr
barn_28049,5,Bok
barn_28050,10,Bil
barn_28051,5,Lego
barn_28052,7,Bok
barn_28053,5,Bil
barn_28054,8,Lego
barn_28055,10,Lekefigur
barn_28056,6,Kosedyr
barn_28057,9,Lekefigur
barn_28058,13,Kosedyr
barn_28059,3,Lego
barn_28060,10,Kosedyr
barn_28061,6,Sykkel
barn_28062,4,Bok
barn_28063,8,Tegnesaker
barn_28064,5,Lego
barn_28065,13,Sykkel
barn_28066,2,Spill
barn_28067,3,Bok
barn_28068,8,Tegnesaker
barn_28069,8,Bil
barn_28070,10,Sykkel
barn_28071,6,Bok
barn_28072,13,kostyme
barn_28073,16,Kosedyr
barn_28074,8,kjelke
barn_28075,11,Spill
barn_28076,8,Bok
barn_28077,2,Lekefigur
barn_28078,6,Lego
barn_28079,3,kjelke
barn_28080,17,Tegnesaker
barn_28081,5,Tegnesaker
barn_28082,9,Kosedyr
barn_28083,6,Tegnesaker
barn_28084,9,Kosedyr
barn_28085,5,Lekefigur
barn_28086,12,Bok
barn_28087,3,Spill
barn_28088,15,Kosedyr
barn_28089,13,Bil
barn_28090,9,Sykkel
barn_28091,2,Sykkel
barn_28092,5,Kosedyr
barn_28093,14,Kosedyr
barn_28094,4,Spill
barn_28095,5,Kosedyr
barn_28096,8,Tegnesaker
barn_28097,6,Bok
barn_28098,5,Spill
barn_28099,8,Bil
barn_28100,7,kikkert
barn_28101,4,kostyme
barn_28102,8,Lego
barn_28103,7,Lego
barn_28104,10,Kosedyr
barn_28105,3,Lekefigur
barn_28106,9,Lego
barn_28107,7,Lego
barn_28108,7,Kosedyr
barn_28109,5,Sykkel
barn_28110,1,Kosedyr
barn_28111,13,Bok
barn_28112,6,Kosedyr
barn_28113,9,Spill
barn_28114,16,Spill
barn_28115,8,Spill
barn_28116,7,Bil
barn_28117,6,Tegnesaker
barn_28118,16,Sykkel
barn_28119,9,Spill
barn_28120,9,kikkert
barn_28121,7,Bok
barn_28122,13,Sykkel
barn_28123,10,Tegnesaker
barn_28124,6,Bok
barn_28125,9,Bok
barn_28126,7,rulleskøyter
barn_28127,1,Sykkel
barn_28128,12,Spill
barn_28129,4,Lego
barn_28130,8,Tegnesaker
barn_28131,6,rulleskøyter
barn_28132,6,Tegnesaker
barn_28133,7,kostyme
barn_28134,17,skøyter
barn_28135,7,kostyme
barn_28136,5,skøyter
barn_28137,9,Bok
barn_28138,5,kostyme
barn_28139,3,Lekefigur
barn_28140,2,Spill
barn_28141,1,Kosedyr
barn_28142,7,rulleskøyter
barn_28143,7,Spill
barn_28144,5,Bok
barn_28145,12,kostyme
barn_28146,4,Lego
barn_28147,15,Spill
barn_28148,8,Sykkel
barn_28149,1,Spill
barn_28150,17,Spill
barn_28151,6,Lego
barn_28152,7,kikkert
barn_28153,6,Kosedyr
barn_28154,10,Kosedyr
barn_28155,8,Spill
barn_28156,4,Bok
barn_28157,3,skøyter
barn_28158,10,Sykkel
barn_28159,5,Bok
barn_28160,4,Bil
barn_28161,8,Spill
barn_28162,12,Spill
barn_28163,6,Kosedyr
barn_28164,6,Bil
barn_28165,13,Kosedyr
barn_28166,4,Bil
barn_28167,9,Spill
barn_28168,16,Spill
barn_28169,13,Bil
barn_28170,2,Bok
barn_28171,6,Bil
barn_28172,4,kostyme
barn_28173,16,Lego
barn_28174,17,Sykkel
barn_28175,5,kostyme
barn_28176,9,Bil
barn_28177,13,Bok
barn_28178,5,kostyme
barn_28179,5,kostyme
barn_28180,1,kostyme
barn_28181,7,Lego
barn_28182,15,Tegnesaker
barn_28183,15,kikkert
barn_28184,4,Spill
barn_28185,5,kostyme
barn_28186,7,Tegnesaker
barn_28187,12,Tegnesaker
barn_28188,9,Spill
barn_28189,8,Tegnesaker
barn_28190,8,rulleskøyter
barn_28191,3,Sykkel
barn_28192,7,Kosedyr
barn_28193,17,Spill
barn_28194,3,Spill
barn_28195,8,Bil
barn_28196,6,Tegnesaker
barn_28197,8,Bok
barn_28198,8,Spill
barn_28199,8,Lego
barn_28200,14,Bil
barn_28201,7,Kosedyr
barn_28202,8,Bok
barn_28203,1,Spill
barn_28204,12,Sykkel
barn_28205,6,Lego
barn_28206,13,Sykkel
barn_28207,6,Kosedyr
barn_28208,1,Spill
barn_28209,5,Kosedyr
barn_28210,17,Lego
barn_28211,6,Bok
barn_28212,3,Spill
barn_28213,4,Spill
barn_28214,6,Bok
barn_28215,2,kostyme
barn_28216,8,Bil
barn_28217,5,Kosedyr
barn_28218,8,Spill
barn_28219,4,ski
barn_28220,7,Bok
barn_28221,9,skøyter
barn_28222,2,Sykkel
barn_28223,7,Kosedyr
barn_28224,6,rulleskøyter
barn_28225,5,Lego
barn_28226,9,Spill
barn_28227,8,Lego
barn_28228,9,Lekefigur
barn_28229,5,Kosedyr
barn_28230,6,Bok
barn_28231,5,kostyme
barn_28232,8,Lego
barn_28233,7,Bok
barn_28234,6,Bok
barn_28235,12,Tegnesaker
barn_28236,3,kjelke
barn_28237,17,Lekefigur
barn_28238,4,Kosedyr
barn_28239,11,Lego
barn_28240,6,Lego
barn_28241,14,Bil
barn_28242,3,Lekefigur
barn_28243,7,Bok
barn_28244,6,Spill
barn_28245,17,Bok
barn_28246,17,Bil
barn_28247,5,kikkert
barn_28248,9,Bok
barn_28249,8,Bil
barn_28250,5,Spill
barn_28251,5,Bok
barn_28252,17,Lego
barn_28253,7,Bok
barn_28254,4,Spill
barn_28255,5,Kosedyr
barn_28256,6,Sykkel
barn_28257,8,Bok
barn_28258,6,Bok
barn_28259,7,Kosedyr
barn_28260,5,kikkert
barn_28261,6,Lego
barn_28262,2,Kosedyr
barn_28263,15,ski
barn_28264,5,Bok
barn_28265,11,Spill
barn_28266,6,Lego
barn_28267,7,Lego
barn_28268,6,Bok
barn_28269,9,kostyme
barn_28270,13,Bok
barn_28271,6,kostyme
barn_28272,5,Bok
barn_28273,9,Bok
barn_28274,5,Bok
barn_28275,9,Kosedyr
barn_28276,3,Lego
barn_28277,9,kikkert
barn_28278,8,Bok
barn_28279,4,Kosedyr
barn_28280,9,Lego
barn_28281,7,Bok
barn_28282,5,Bil
barn_28283,6,Lego
barn_28284,8,Bok
barn_28285,3,Tegnesaker
barn_28286,16,Spill
barn_28287,9,Bok
barn_28288,3,kostyme
barn_28289,13,Bok
barn_28290,6,Lego
barn_28291,9,Spill
barn_28292,6,kostyme
barn_28293,10,Lego
barn_28294,10,Sykkel
barn_28295,8,Tegnesaker
barn_28296,5,Bil
barn_28297,5,skøyter
barn_28298,7,Lekefigur
barn_28299,4,Lego
barn_28300,6,Tegnesaker
barn_28301,9,Lekefigur
barn_28302,13,Spill
barn_28303,6,Bil
barn_28304,5,Lego
barn_28305,13,Bil
barn_28306,15,kostyme
barn_28307,7,Tegnesaker
barn_28308,1,Lekefigur
barn_28309,9,kostyme
barn_28310,12,Lego
barn_28311,1,Tegnesaker
barn_28312,9,kjelke
barn_28313,8,Bil
barn_28314,7,Lekefigur
barn_28315,11,ski
barn_28316,7,Kosedyr
barn_28317,9,Bok
barn_28318,8,kjelke
barn_28319,5,Tegnesaker
barn_28320,9,Spill
barn_28321,10,Lego
barn_28322,17,Lekefigur
barn_28323,7,Tegnesaker
barn_28324,2,Kosedyr
barn_28325,17,Kosedyr
barn_28326,9,kostyme
barn_28327,16,kikkert
barn_28328,3,Bil
barn_28329,6,kostyme
barn_28330,4,Bok
barn_28331,13,Bok
barn_28332,14,Kosedyr
barn_28333,8,Bok
barn_28334,5,Lego
barn_28335,4,Kosedyr
barn_28336,8,Bok
barn_28337,8,kjelke
barn_28338,9,Spill
barn_28339,6,Lego
barn_28340,7,Spill
barn_28341,1,Bok
barn_28342,9,kostyme
barn_28343,7,Spill
barn_28344,15,Lekefigur
barn_28345,9,Tegnesaker
barn_28346,7,kostyme
barn_28347,6,Lego
barn_28348,15,Lekefigur
barn_28349,1,Kosedyr
barn_28350,6,Sykkel
barn_28351,16,Bil
barn_28352,9,Sykkel
barn_28353,8,Lego
barn_28354,5,Spill
barn_28355,13,Bok
barn_28356,5,Kosedyr
barn_28357,5,Sykkel
barn_28358,5,Lego
barn_28359,5,kostyme
barn_28360,16,Kosedyr
barn_28361,9,Sykkel
barn_28362,9,Spill
